index,Sample,Dbx2,Irx3,Nkx22,Nkx61,Nkx62,Olig2,Pax6
139,E573_20,0.6424701231776546,1.487033291834534,0.8349884582121101,0.0,0.9673212106024712,0.726422290708289,0.0
140,E1852_462,0.129044479323752,0.0,1.9080254185875016,2.1146110310664983,0.005683991757624716,0.031114648106517543,0.0
141,E11_434,0.03584250903354925,0.0,0.0,0.0,0.0,1.927184383219055,1.465327820629582
142,E1624_337,0.00011084561361603584,0.0,0.0,2.1307872440055187,0.08902612421231015,2.1615577743394154,2.249380487546336
143,E691_370,0.0,0.0,1.7714390725342102,2.0978930670239104,0.045744456254145936,0.0,0.0
144,E375_97,1.020511236723996,1.1874021487770512,0.1941690283608124,1.0133668492095778,2.440285947813833,0.44341276657724576,1.9784041458395247
145,E685_266,0.060536841123289886,0.11917549397031148,1.9517522817147697,2.163828561708104,0.08311943614992688,0.0,0.012562546065759343
146,E275_385,1.807319269597176,2.1923814417188976,0.0,0.0,1.7753301118177232,0.0024021125107994198,1.7123045692125471
147,E1040_372,0.004138272912363782,0.0016019649608905034,1.5555868946177251,2.0664212640414164,0.01944705852214664,0.0,0.0
148,E1985_422,1.6742266843502775,1.2158248383053931,0.059181784628523075,0.0,1.913469164829452,0.014675204237973041,1.5927792378256789
149,E473_471,0.002831311673151971,0.09776073857391526,0.0,2.7132481534906243,0.0069923032014320465,2.0940645893627403,1.957433752147238
150,E1464_107,0.0007366442923204173,0.14620824169695218,0.012903988278174286,1.776869127281068,0.09987692181713767,1.7987329898566216,0.0
151,E503_450,0.03942633508926161,2.133589507143613,0.0,2.341738024238591,0.00045000238577055,0.0,1.6001971441522944
152,E1242_307,0.004967923602944256,2.5619475837557903,0.09895629121881536,2.119563328997332,0.0,0.0,1.9689425969558545
153,E1803_101,0.22343156008528725,1.2385339428571784,1.3960103032030151,0.0,0.0988302016682256,0.4372659663185849,1.9733485831850717
154,E151_469,0.015902941604568004,2.141882946232508,0.0,2.0623207243033725,0.05274310249179053,0.0,1.5100313001137218
155,E814_449,0.016811707702938918,2.2846749932517016,0.08310356536809232,2.1441836927063056,0.03154366227313905,0.0,1.6830895389239466
156,E1836_63,0.2603059845556032,0.7639036006535749,0.5164466768610393,2.09011829611649,0.2799157389524666,1.5197527077249455,1.9940789716655438
157,E482_136,0.04743861662230612,0.1732381808229989,2.12132558975072,1.5946789158439532,0.00050849837858662,0.0,0.0
158,E640_17,0.4087948188294924,0.6733305824291469,0.7898792703552798,0.0,0.7961280466465419,0.8890933827580937,1.0377264765991585
159,E614_178,0.0,0.0,0.03975870675111149,1.8603123865186464,0.032593996174305244,1.6772055489250726,1.978183721326897
160,E1795_246,0.0,0.02074213199403,0.031275965019228955,2.0982634328051333,0.004679773802990006,1.7879609570977364,1.658768564774342
161,E1874_107,0.07226907035470448,0.21497796508264627,0.01997208099905186,1.8774644453277065,0.046900992492025936,1.7928760500672187,1.6818677942308509
162,E837_480,1.8183956433998223,2.448555840403309,0.0,0.0,0.3499397175259168,0.0215390211383343,0.0
163,E1488_352,0.02555416790151951,1.5851251582543593,0.007001193181669044,2.1542034998643835,0.02486075680279792,0.05011304622918605,2.091612107704408
164,E428_309,0.0006740047113904454,0.0,0.000110443939428502,2.108182767503369,0.043858632364229586,1.5875973009689015,0.0
165,E199_63,0.24264913336566124,0.8871165450848941,1.647120400694426,0.0,0.2582564071001009,1.2261660334096094,0.0
166,E1557_374,0.048717247445178025,0.0,0.003359322363102195,1.939612996040792,0.0,1.9710089086472429,1.8796556701454448
167,E777_492,0.0,0.014556079879522744,1.6884852254465588,1.9961150776740115,0.006783800945088949,0.0,0.02797295330671948
168,E1335_101,0.09502567243327116,1.6125059863728013,0.1155424299060331,2.06838176585969,0.023525609220677986,0.0,1.9287595136211544
169,E1241_495,0.0036247030909360993,0.0013935346708818437,1.6863715697690569,1.8603144990278,0.0,0.0,0.06385422057984687
170,E33_482,0.005138801653069836,0.0,1.6506347952608564,2.0378170131315283,0.0,0.0,0.0
171,E1060_41,1.3072025083958312,1.662050571602643,0.0,0.0,1.029335462432538,1.003065621274458,0.0
172,E491_80,2.053299362895046,1.8302609657001785,0.07697237843596404,0.0,0.3693450311303312,1.2669762761675187,0.0
173,E1947_139,0.0,0.16773681367121354,0.008707698907571759,2.042175431895786,0.04854112706155035,1.8791223620193167,2.1578985295281186
174,E1577_489,0.0028809507666554732,1.8373928667146795,0.0,2.173945035280571,0.07033929833065511,0.004211597939363306,2.1772079211634217
175,E354_466,0.0,0.00814495460103605,0.020311992353627302,1.988233734713631,0.0,1.6726691838345455,1.7431907827721274
176,E875_300,0.04891991982246667,0.0,1.3358571887546846,1.9412126314348868,0.030220378947596306,0.0,0.0
177,E132_339,0.06263444242939598,1.939557000462544,0.0,1.8909920058040661,0.0,0.030439686647511805,2.1153963408853667
178,E1708_188,2.0228479562183903,1.940335361801488,0.0013528881275552374,0.0,0.9522720722124408,0.003665966783132853,2.4191023467693387
179,E1909_151,0.05095736427530778,0.0,1.5554560089231189,0.0,0.00901596885803346,0.24968935825001776,0.0
180,E472_377,0.0,0.01318245763828884,2.4154724675130317,0.0,0.05398199320723787,0.03381141802311601,0.0
181,E1064_117,0.05843552251584624,0.4650154015753091,0.0,0.0,0.12560974595261776,2.0352943255581057,2.0547423328669696
182,E1029_67,0.5256716872120062,1.888917433015901,0.8055058463873022,1.6568064290491236,0.8149956175028714,1.2635417063798808,1.9354492213740444
183,E1321_418,0.0,0.0020178779776814726,2.1994118234346347,1.8274773281025205,0.14951222661100064,0.0,0.0
184,E1962_282,0.0,1.6505227190798997,0.0,1.982226006990492,0.003584357126781269,0.0,1.862921004831778
185,E246_448,1.7487680631608944,1.7688321841114274,0.0,0.0,1.8920016247695608,0.0,2.0345941435864936
186,E497_393,0.0,1.634452535748044,0.0,1.841862866022835,0.017794675259333224,0.006353293926448389,0.0
187,E1164_28,0.3078699401812203,0.9462988423542964,0.6030465031033141,0.6821046988026914,0.4906225539894379,0.6651373405423924,1.095927178005767
188,E1403_226,0.1012511809881826,2.1694160613919533,0.0077985555458865265,2.303135251637785,0.08041938598811511,0.11139036076121656,2.2226544046213386
189,E1157_33,0.14433723956811226,0.17797547586295068,0.9390713718025292,2.00845738160904,0.4237119862192745,1.8735602015689683,0.0
190,E1271_46,0.06569174679391007,1.1027925053995595,0.2756323972711837,1.4841741615013604,0.16008443390975502,0.19720369291044548,0.0
191,E888_499,0.045751909491259936,1.9088503377986807,0.0,2.5437255790710047,0.0033114438623678896,0.0,2.244002999103673
192,E166_156,0.02920547650749849,1.9742410261870744,0.0,1.0437529325110368,0.0,0.0,2.336486770650368
193,E222_161,2.0094357593741954,1.7831294066942411,0.0,0.0,2.021843932396238,0.0018874974429730481,1.8205942815104967
194,E465_388,0.014763233811016985,0.0,0.014293388721981581,2.1133087980814422,0.0,1.6619563394891093,1.7590516317030167
195,E160_25,0.2659739149623004,0.6510628543738202,1.0213739109577185,1.3846131857872124,0.5670493206320966,1.2699670802338672,1.7994084198421616
196,E281_278,0.0,2.3824850794523385,0.04408122906900749,2.0771153809166685,0.0,0.0,1.8452834651242789
197,E164_41,0.4161575918934669,0.4151752506798288,0.3930940917486975,2.131205712789445,1.904004392341439,0.481888873212106,0.6120082393302979
198,E1360_93,0.034693101581862784,0.4223364748933129,0.7088171433060451,0.0,0.0,1.7667628292685593,1.992559256820032
199,E772_14,0.6831207300231625,1.129499185256743,1.2299429793269714,0.0,0.8886462556295149,1.006054172670843,1.8179579177092096
200,E698_475,0.008900406322224429,0.0,0.006489474032972977,2.1034372390343647,0.02648982961231236,2.367885724850768,1.9562670551397023
201,E1384_383,0.02075852339641757,0.0,1.6038116681652017,0.0,0.08823949810218942,0.2814144068730183,0.4408005024489237
202,E411_374,0.0,0.05226483169946318,1.827384561565201,2.3141774744020545,0.007194992513688672,0.06831242977393738,0.0
203,E1525_34,0.0203621898463,0.670930322363336,1.43667533413773,1.9109081388096183,0.20968425995218465,0.0016792361437126119,0.6101913230463633
204,E217_337,0.04733671143852042,0.005419685607510261,1.886379355080116,2.1462630538876417,0.07799655408565158,0.0,0.009076373169283407
205,E738_172,1.8828353984422808,2.0344085194285917,0.00020921428099649608,0.1804440502438496,0.013400416571547129,0.14106748857513046,2.188005034193345
206,E893_368,0.0,2.3028504390412863,0.0,2.3115993416567977,0.002426562553958147,0.006300813310400489,1.9544459925547848
207,E555_142,0.4143379502637738,0.3938635043720263,0.37088478893339816,0.0,0.4120659160387993,1.8539082886510143,0.0
208,E386_158,0.0,0.0,0.0,2.188212837532604,0.00014740129137661567,2.2370469751737607,1.7706480800672535
209,E1272_265,0.021177028087239563,0.0,1.9890823095463293,1.7203635740321288,0.0,0.0,0.0
210,E1937_349,0.06099691441973864,0.0,2.4916592878758124,1.982537275347212,0.03420008776195922,0.0,0.21744724553218114
211,E44_273,0.0594426151638614,2.0037863505024704,0.0457179808511332,2.104831720646724,0.0009765906693455632,0.0,0.0
212,E1949_486,0.008158451330683025,1.818419828826901,0.04634564712360721,2.0134690548350482,0.02928297325793615,0.0,1.6798401233687568
213,E1775_267,0.0,0.002925851647660837,0.14699199558602266,2.0088997729286784,0.003197066250429272,2.551438990628536,1.8768304466411865
214,E1078_341,0.0021359622746297,0.0,0.0,1.8762650550307367,0.0,2.769523758716564,1.7906507848683484
215,E962_27,0.1138908431486277,0.3711201732264043,0.9420945679470916,0.0,1.5408591107798852,0.8554191006172372,0.9773332672215242
216,E1058_330,0.010264771354584664,0.12546768702157393,1.7674008588566414,2.5038887768518903,0.0670071434819095,0.007343711216915302,0.01432979661378745
217,E796_411,0.01821345240503706,1.7761025779864212,0.010542302582610923,1.3950239427747628,0.03214253506952612,0.0,0.0
218,E1838_64,0.0,0.0977790358955481,1.3257835723454934,0.0,0.4974399832135941,1.059906660899166,0.7780208712959396
219,E181_154,0.0,0.0,0.03636168875915893,2.327730111227566,0.0,2.182550811016867,1.8496122479172457
220,E1125_323,2.0750801502081693,1.6806032670680533,0.03761168631250512,0.0,2.167351371517273,0.0,2.0032182571893697
221,E1759_370,0.0,0.0047965798740308326,0.0,2.2389620874376903,0.0,1.2422837113788394,1.9542717343797875
222,E1379_291,0.00047997275383380723,0.0,0.0,1.6531183870789423,0.0570955517044333,1.821723110761056,1.6717044298452537
223,E1457_217,0.0,0.5784038692696506,2.3451740506803493,0.0,0.10409846239140552,0.5555123175657829,0.0
224,E766_296,0.0,0.2250719021826441,0.0,2.062706910753036,0.0,2.0189359116131738,0.0
225,E1789_232,0.0,0.0,0.01555725925652161,2.333434163827313,0.0007380681114918398,1.3672427876118505,1.945226047967006
226,E702_410,0.0013224777506344915,0.10338001416712912,0.03299293839595159,2.2233316423791623,0.02547495268814088,1.6396633781132235,1.639655573330761
